timestamp,MQ3,MQ135,MQ8,MQ5,MQ7,MQ4,MQ6,MQ2,MQ9,BMPTemperature,Pressure(Pa),DHTTemperature,Humidity,Target
2024-09-16 11:09:03,378,687,598,202,792,568,490,283,440,34.06,82722.16,36.00,42.00,AirControl1609
2024-09-16 11:09:03,378,690,596,205,790,567,491,282,440,34.06,82722.52,36.00,42.00,AirControl1609
2024-09-16 11:09:04,378,689,596,201,790,567,491,283,438,34.06,82723.02,36.00,42.00,AirControl1609
2024-09-16 11:09:05,381,689,597,205,793,568,491,284,439,34.06,82723.38,36.00,42.00,AirControl1609
2024-09-16 11:09:05,380,688,599,203,793,566,489,284,441,34.06,82719.72,36.00,42.00,AirControl1609
2024-09-16 11:09:06,380,691,598,208,791,568,490,283,438,34.06,82720.78,36.00,42.00,AirControl1609
2024-09-16 11:09:06,378,690,599,204,791,566,489,284,440,34.06,82721.30,36.00,42.00,AirControl1609
2024-09-16 11:09:07,379,690,597,204,793,566,489,283,440,34.06,82721.28,36.00,42.00,AirControl1609
2024-09-16 11:09:07,381,689,598,206,792,568,489,284,440,34.06,82723.03,36.00,42.00,AirControl1609
2024-09-16 11:09:08,379,690,598,205,794,567,489,285,439,34.05,82721.97,36.00,42.00,AirControl1609
2024-09-16 11:09:08,379,690,599,204,792,568,490,283,440,34.06,82720.95,36.00,42.00,AirControl1609
2024-09-16 11:09:09,380,689,596,204,793,566,491,284,439,34.06,82722.50,36.00,42.00,AirControl1609
2024-09-16 11:09:09,377,689,597,205,792,567,492,283,439,34.06,82721.97,36.00,42.00,AirControl1609
2024-09-16 11:09:10,377,690,595,203,790,567,489,285,439,34.05,82722.15,36.00,42.00,AirControl1609
2024-09-16 11:09:10,379,691,599,206,794,567,490,283,439,34.06,82723.54,36.00,42.00,AirControl1609
2024-09-16 11:09:11,378,689,598,207,791,568,489,285,439,34.06,82724.58,36.00,42.00,AirControl1609
2024-09-16 11:09:11,380,691,598,205,791,566,490,283,441,34.06,82721.99,36.00,42.00,AirControl1609
2024-09-16 11:09:12,379,691,599,207,792,567,491,283,440,34.05,82723.35,36.00,42.00,AirControl1609
2024-09-16 11:09:12,378,689,599,207,792,566,490,285,439,34.06,82724.42,36.00,42.00,AirControl1609
2024-09-16 11:09:13,379,689,598,206,792,566,491,285,439,34.06,82723.74,36.00,42.00,AirControl1609
2024-09-16 11:09:13,379,688,596,204,790,566,490,285,438,34.06,82724.07,36.00,42.00,AirControl1609
2024-09-16 11:09:14,377,689,598,205,791,568,489,283,439,34.06,82724.08,36.00,42.00,AirControl1609
2024-09-16 11:09:14,377,690,599,205,792,566,491,283,440,34.06,82724.07,36.00,42.00,AirControl1609
2024-09-16 11:09:15,378,691,597,206,791,567,490,284,440,34.06,82722.33,36.00,42.00,AirControl1609
2024-09-16 11:09:16,379,691,598,205,792,568,491,285,439,34.06,82721.13,36.00,42.00,AirControl1609
2024-09-16 11:09:16,380,691,599,205,791,568,491,285,441,34.06,82720.42,36.00,42.00,AirControl1609
2024-09-16 11:09:17,378,689,599,204,793,568,491,283,440,34.06,82722.85,36.00,42.00,AirControl1609
2024-09-16 11:09:17,380,688,596,204,793,567,492,284,439,34.06,82723.03,36.00,42.00,AirControl1609
2024-09-16 11:09:18,379,691,597,207,790,566,491,286,440,34.06,82724.78,36.00,42.00,AirControl1609
2024-09-16 11:09:18,379,689,597,205,793,566,490,286,441,34.06,82720.95,36.00,42.00,AirControl1609
2024-09-16 11:09:19,379,688,596,204,792,567,490,283,440,34.06,82724.93,36.00,42.00,AirControl1609
2024-09-16 11:09:19,378,690,599,204,792,566,491,284,439,34.06,82724.58,36.00,42.00,AirControl1609
2024-09-16 11:09:20,378,688,597,204,791,566,491,284,441,34.06,82723.19,36.00,42.00,AirControl1609
2024-09-16 11:09:20,380,690,597,203,791,567,492,284,439,34.06,82722.51,36.00,42.00,AirControl1609
2024-09-16 11:09:21,380,689,598,207,792,566,490,284,441,34.06,82724.43,36.00,42.00,AirControl1609
2024-09-16 11:09:21,379,688,599,203,791,568,490,285,439,34.06,82721.80,36.00,42.00,AirControl1609
2024-09-16 11:09:22,377,688,597,202,791,568,490,283,439,34.06,82722.33,36.00,42.00,AirControl1609
2024-09-16 11:09:22,379,691,598,203,792,566,492,284,439,34.06,82724.78,36.00,42.00,AirControl1609
2024-09-16 11:09:23,379,691,599,206,793,566,491,284,439,34.06,82724.60,36.00,42.00,AirControl1609
2024-09-16 11:09:23,378,690,596,204,791,566,491,285,440,34.06,82724.60,36.00,42.00,AirControl1609
2024-09-16 11:09:24,378,689,596,203,791,566,491,286,439,34.06,82722.68,36.00,42.00,AirControl1609
2024-09-16 11:09:24,378,690,599,206,792,566,490,284,441,34.06,82723.38,36.00,42.00,AirControl1609
2024-09-16 11:09:25,380,688,598,204,791,566,490,285,441,34.06,82724.25,36.00,42.00,AirControl1609
2024-09-16 11:09:25,381,689,599,207,792,568,490,285,439,34.07,82722.17,36.00,42.00,AirControl1609
2024-09-16 11:09:26,381,689,597,207,792,566,490,284,441,34.06,82724.07,36.00,42.00,AirControl1609
2024-09-16 11:09:27,379,688,596,202,790,566,490,283,439,34.06,82723.03,36.00,42.00,AirControl1609
2024-09-16 11:09:27,380,690,599,207,792,568,492,285,439,34.06,82725.65,36.00,42.00,AirControl1609
2024-09-16 11:09:28,379,691,598,204,793,567,490,284,439,34.07,82724.60,36.00,42.00,AirControl1609
2024-09-16 11:09:28,380,691,598,207,791,567,492,283,439,34.07,82726.52,36.00,42.00,AirControl1609
2024-09-16 11:09:29,380,690,599,206,794,567,492,285,439,34.07,82725.47,36.00,42.00,AirControl1609
2024-09-16 11:09:29,379,688,596,204,792,566,490,284,441,34.06,82723.90,36.00,42.00,AirControl1609
2024-09-16 11:09:30,380,689,596,202,790,568,490,284,441,34.06,82720.76,36.00,42.00,AirControl1609
2024-09-16 11:09:30,382,690,599,204,793,566,491,285,439,34.06,82720.07,36.00,42.00,AirControl1609
2024-09-16 11:09:31,380,689,598,206,793,568,491,284,440,34.06,82724.25,36.00,42.00,AirControl1609
2024-09-16 11:09:31,380,691,599,206,793,566,492,284,441,34.06,82723.02,36.00,42.00,AirControl1609
2024-09-16 11:09:32,380,692,599,206,792,567,490,285,438,34.07,82723.57,36.00,42.00,AirControl1609
2024-09-16 11:09:32,378,689,596,202,792,567,490,285,439,34.06,82725.11,36.00,42.00,AirControl1609
2024-09-16 11:09:33,380,691,600,207,793,566,491,286,439,34.07,82724.43,36.00,42.00,AirControl1609
2024-09-16 11:09:33,379,691,597,204,791,566,491,286,439,34.06,82722.00,36.00,42.00,AirControl1609
2024-09-16 11:09:34,377,691,596,204,793,568,491,284,439,34.07,82723.57,36.00,42.00,AirControl1609
2024-09-16 11:09:34,379,689,599,205,791,566,490,284,440,34.06,82720.76,36.00,42.00,AirControl1609
2024-09-16 11:09:35,381,690,597,205,793,566,492,286,440,34.06,82724.41,36.00,42.00,AirControl1609
2024-09-16 11:09:35,381,690,597,206,792,566,490,283,439,34.07,82721.47,36.00,42.00,AirControl1609
2024-09-16 11:09:36,379,690,597,207,791,566,490,286,440,34.06,82722.33,36.00,42.00,AirControl1609
2024-09-16 11:09:36,380,689,598,206,794,566,490,284,441,34.06,82723.21,36.00,42.00,AirControl1609
2024-09-16 11:09:37,379,691,599,206,792,566,491,286,440,34.07,82722.86,36.00,42.00,AirControl1609
2024-09-16 11:09:37,381,690,597,206,792,567,491,283,440,34.07,82722.88,36.00,42.00,AirControl1609
2024-09-16 11:09:38,381,689,599,204,793,568,491,284,439,34.07,82723.21,36.00,42.00,AirControl1609
2024-09-16 11:09:38,377,690,598,204,791,568,490,286,438,34.06,82721.64,36.00,42.00,AirControl1609
2024-09-16 11:09:39,382,689,598,207,791,566,492,284,439,34.07,82726.86,36.00,42.00,AirControl1609
2024-09-16 11:09:40,381,690,600,205,793,568,492,284,439,34.06,82723.57,36.00,42.00,AirControl1609
2024-09-16 11:09:40,382,689,599,208,791,567,492,286,441,34.06,82723.35,36.00,42.00,AirControl1609
2024-09-16 11:09:41,378,690,598,203,792,567,490,285,439,34.06,82725.10,36.00,42.00,AirControl1609
2024-09-16 11:09:41,380,689,599,208,792,567,490,284,440,34.06,82726.51,36.00,42.00,AirControl1609
2024-09-16 11:09:42,380,689,598,204,793,568,491,283,441,34.07,82724.08,36.00,42.00,AirControl1609
2024-09-16 11:09:42,380,689,599,209,791,566,492,285,439,34.06,82724.78,36.00,42.00,AirControl1609
2024-09-16 11:09:43,379,690,598,206,793,566,490,286,440,34.07,82724.96,36.00,42.00,AirControl1609
2024-09-16 11:09:43,382,690,600,206,790,568,490,286,439,34.07,82727.22,36.00,42.00,AirControl1609
2024-09-16 11:09:44,381,691,597,205,792,566,490,285,441,34.07,82725.46,36.00,42.00,AirControl1609
2024-09-16 11:09:44,381,690,598,206,794,566,491,285,439,34.05,82723.39,36.00,42.00,AirControl1609
2024-09-16 11:09:45,380,691,599,205,793,566,491,284,441,34.06,82722.68,36.00,42.00,AirControl1609
2024-09-16 11:09:45,379,692,597,205,793,567,490,284,439,34.07,82722.35,36.00,42.00,AirControl1609
2024-09-16 11:09:46,381,688,598,204,792,568,491,284,439,34.06,82722.15,36.00,42.00,AirControl1609
2024-09-16 11:09:46,378,690,599,205,790,566,492,285,441,34.06,82723.02,36.00,42.00,AirControl1609
2024-09-16 11:09:47,380,688,598,206,794,566,491,284,441,34.06,82723.71,36.00,42.00,AirControl1609
2024-09-16 11:09:47,379,689,599,207,790,567,490,284,439,34.07,82724.78,36.00,42.00,AirControl1609
2024-09-16 11:09:48,381,691,599,206,793,566,491,284,440,34.07,82722.17,36.00,42.00,AirControl1609
2024-09-16 11:09:48,382,690,599,205,791,568,491,284,439,34.07,82724.78,36.00,42.00,AirControl1609
2024-09-16 11:09:49,379,690,598,207,792,567,492,285,440,34.06,82725.11,36.00,42.00,AirControl1609
2024-09-16 11:09:49,378,688,597,204,790,566,490,285,440,34.06,82724.25,36.00,42.00,AirControl1609
2024-09-16 11:09:50,379,689,596,206,792,567,492,285,441,34.07,82727.22,36.00,42.00,AirControl1609
2024-09-16 11:09:50,378,687,596,202,789,567,491,285,441,34.07,82726.00,36.00,42.00,AirControl1609
2024-09-16 11:09:51,382,688,597,207,790,567,490,285,439,34.06,82724.76,36.00,42.00,AirControl1609
2024-09-16 11:09:51,382,690,598,207,791,566,490,284,439,34.06,82723.03,36.00,42.00,AirControl1609
2024-09-16 11:09:52,378,690,598,203,791,568,490,286,439,34.06,82722.85,36.00,42.00,AirControl1609
2024-09-16 11:09:53,379,687,597,202,791,566,492,284,439,34.07,82724.96,36.00,42.00,AirControl1609
2024-09-16 11:09:53,379,688,596,204,791,566,490,284,439,34.06,82725.99,36.00,42.00,AirControl1609
2024-09-16 11:09:54,382,689,600,205,792,566,490,286,438,34.06,82726.68,36.00,42.00,AirControl1609
2024-09-16 11:09:54,379,690,597,207,792,566,492,285,439,34.06,82727.55,36.00,42.00,AirControl1609
2024-09-16 11:09:55,380,689,598,206,791,565,490,285,439,34.07,82727.72,36.00,42.00,AirControl1609
2024-09-16 11:09:55,381,689,599,204,793,566,491,284,439,34.07,82729.49,36.00,42.00,AirControl1609
2024-09-16 11:09:56,379,690,599,205,791,567,490,285,439,34.07,82727.92,36.00,42.00,AirControl1609
2024-09-16 11:09:56,381,692,598,206,792,568,492,286,439,34.06,82726.85,36.00,42.00,AirControl1609
2024-09-16 11:09:57,378,688,598,202,792,567,491,284,441,34.07,82727.21,36.00,42.00,AirControl1609
2024-09-16 11:09:57,378,691,596,203,792,565,490,285,440,34.06,82726.16,36.00,42.00,AirControl1609
2024-09-16 11:09:58,382,690,600,205,792,568,492,285,439,34.07,82729.82,36.00,42.00,AirControl1609
2024-09-16 11:09:58,382,689,599,207,791,565,491,285,441,34.07,82727.74,36.00,42.00,AirControl1609
2024-09-16 11:09:59,379,690,597,206,791,567,492,285,441,34.06,82726.50,36.00,42.00,AirControl1609
2024-09-16 11:09:59,380,689,598,207,792,568,492,285,440,34.06,82726.85,36.00,42.00,AirControl1609
2024-09-16 11:10:00,379,692,599,205,793,566,492,285,439,34.06,82726.68,36.00,42.00,AirControl1609
2024-09-16 11:10:00,382,690,600,205,792,566,492,284,440,34.07,82726.17,36.00,42.00,AirControl1609
2024-09-16 11:10:01,379,690,600,205,791,566,492,285,439,34.07,82727.21,36.00,42.00,AirControl1609
2024-09-16 11:10:01,381,689,596,202,792,567,492,285,441,34.07,82726.00,36.00,42.00,AirControl1609
2024-09-16 11:10:02,380,688,598,206,794,565,490,284,439,34.07,82725.30,36.00,42.00,AirControl1609
2024-09-16 11:10:02,377,688,597,205,791,566,491,285,439,34.07,82727.39,36.00,42.00,AirControl1609
2024-09-16 11:10:03,378,690,598,202,791,559,451,253,429,34.25,82713.21,36.00,31.00,AirControl1609
2024-09-16 11:10:04,382,690,597,205,792,559,450,253,428,34.24,82715.66,36.00,31.00,AirControl1609
2024-09-16 11:10:04,380,689,597,203,791,561,449,254,428,34.24,82714.94,36.00,30.00,AirControl1609
2024-09-16 11:10:05,379,689,600,207,792,558,449,253,427,34.24,82716.69,36.00,30.00,AirControl1609
2024-09-16 11:10:06,381,689,596,204,792,559,450,255,426,34.24,82714.61,36.00,30.00,AirControl1609
2024-09-16 11:10:06,379,690,599,205,790,560,449,253,426,34.23,82713.71,36.00,30.00,AirControl1609
2024-09-16 11:10:07,379,691,599,204,791,559,450,255,428,34.23,82715.63,36.00,30.00,AirControl1609
2024-09-16 11:10:07,378,689,599,203,793,559,450,253,427,34.23,82711.80,36.00,30.00,AirControl1609
2024-09-16 11:10:08,380,689,596,205,790,559,450,253,426,34.22,82711.58,36.00,30.00,AirControl1609
2024-09-16 11:10:08,379,689,596,203,792,560,448,254,426,34.22,82712.46,36.00,29.00,AirControl1609
2024-09-16 11:10:09,378,691,597,203,793,561,450,253,426,34.22,82710.71,36.00,29.00,AirControl1609
2024-09-16 11:10:09,377,689,598,202,791,561,449,254,425,34.22,82713.50,36.00,29.00,AirControl1609
2024-09-16 11:10:10,378,688,596,202,790,559,449,254,425,34.22,82712.30,36.00,29.00,AirControl1609
2024-09-16 11:10:10,375,689,595,199,792,561,447,255,425,34.21,82715.93,36.00,29.00,AirControl1609
2024-09-16 11:10:11,380,688,596,205,792,561,447,254,426,34.22,82715.92,36.00,29.00,AirControl1609
2024-09-16 11:10:11,379,688,597,203,791,561,447,254,426,34.21,82715.75,36.00,29.00,AirControl1609
2024-09-16 11:10:12,379,690,599,203,791,561,447,254,426,34.21,82714.02,36.00,29.00,AirControl1609
2024-09-16 11:10:12,379,690,596,205,791,559,447,255,424,34.21,82715.75,36.00,29.00,AirControl1609
2024-09-16 11:10:13,378,689,597,205,792,560,448,254,424,34.21,82714.71,36.00,29.00,AirControl1609
2024-09-16 11:10:13,379,689,598,202,792,560,446,254,425,34.20,82716.26,36.00,29.00,AirControl1609
2024-09-16 11:10:14,378,690,596,204,791,561,447,254,426,34.20,82713.49,36.00,29.00,AirControl1609
2024-09-16 11:10:14,378,690,598,202,793,560,447,254,424,34.20,82714.35,36.00,29.00,AirControl1609
